message,label
можно ещё чаем обкуриться,not spam
"Абзац 3:
В Анонимных Наркоманах мы разбираемся со всеми проявлениями нашей  
болезни, а не только с наиболее очевидным ее симптомом – неконтролируемым 
употреблением наркотиков. Существует множество проявлений нашей болезни.  
Применяя программу выздоровления на практике, каждый из нас обнаруживает, каким  
образом зависимость повлияла лично на него или на нее. Независимо от  
индивидуальных проявлений зависимости, у всех нас есть нечто общее. Работая над  
Первым Шагом, мы обращаем свое внимание на наваждение, компульсивность,  
отрицание и то, что многие называют «духовной пустотой»",not spam
Точка стоянки👆,not spam
"Кому-то нужна помощь? Если что, я на связи, могу поговорить",not spam
joined,not spam
"Собрание ✨ АН БАЛАНС ✨

Начнется прямо сейчас, заходи ✨

Добро пожаловать делиться опытом, силой и надеждой 🫶🏻

💛💛💛💛💛💛💛💛💛💛💛💛💛",not spam
Мы уже уехали,not spam
Сувенирка уже ждёт. Поторопитесь)),not spam
Точка клуба 👆,not spam
joined,not spam
Кто Ежедневник удаляет? 😏,not spam
joined,not spam
Здарова саляги,not spam
Всех с наступающим,not spam
Не могу его здесь разместить,not spam
